Distance_m,Profile_mm
15.244,-24.9672577920259
15.245,-24.9136182602926
15.246,-25.0667678464725
15.247,-25.2459414295259
15.248,-25.2698341265668
15.249,-25.2127920501127
15.25,-25.1316195626573
15.251,-24.9842406545305
15.252,-24.7900801915488
15.253,-24.4392532555412
15.254,-24.1680023038766
15.255,-24.1649241680735
15.256,-24.4141853733274
15.257,-24.8489555089484
15.258,-25.0977584370131
15.259,-25.1550594676324
15.26,-25.1166767277955
15.261,-25.0512201125346
15.262,-25.0809990562215
15.263,-25.0177905221211
15.264,-24.8440199690524
15.265,-24.742192459798
15.266,-24.7496850539322
15.267,-24.7574392670496
15.268,-24.717365499222
15.269,-24.6541763374469
15.27,-24.6119266642811
15.271,-24.6261589363761
15.272,-24.6780718088075
15.273,-24.7682645937133
15.274,-24.8181906345394
15.275,-24.8620611616865
15.276,-24.8899065400475
15.277,-24.8264305881642
15.278,-24.7643019107142
15.279,-24.7518646714223
15.28,-24.8645946012652
15.281,-25.0067349034606
15.282,-25.007959947697
15.283,-24.8889942426117
15.284,-24.7395173758296
15.285,-24.6648768238162
15.286,-24.65037443819
15.287,-24.6771657037128
15.288,-24.7517768094172
15.289,-24.8180877660505
15.29,-24.818260184071
15.291,-24.7844940698842
15.292,-24.7218516077248
15.293,-24.6241297369714
15.294,-24.5608515516057
15.295,-24.4786664606582
15.296,-24.4343961141559
15.297,-24.4703480636387
15.298,-24.484719209026
15.299,-24.4693649236311
15.3,-24.3975811906733
15.301,-24.3337689763137
15.302,-24.2807891450732
15.303,-24.200420523195
15.304,-24.2034583288702
15.305,-24.3328853608139
15.306,-24.4843515984572
15.307,-24.5548299402206
15.308,-24.591613847595
15.309,-24.6422000303191
15.31,-24.6558993697155
15.311,-24.5818101003999
15.312,-24.5448364766103
15.313,-24.5611195198453
15.314,-24.4651732275052
15.315,-24.3473045593385
15.316,-24.2621296927035
15.317,-24.1961219674
15.318,-24.1994922214765
15.319,-24.241480742421
15.32,-24.3361324034337
15.321,-24.4721022236942
15.322,-24.6330149373486
15.323,-24.7482304124339
15.324,-24.7563986453325
15.325,-24.7893714131076
15.326,-24.8604918300665
15.327,-24.8726592824962
15.328,-24.779929007594
15.329,-24.5553793784832
15.33,-24.3603348947193
15.331,-24.3951833657051
15.332,-24.5197365847563
15.333,-24.4463965646402
15.334,-24.2997923679783
15.335,-24.3270875050151
15.336,-24.5308948568192
15.337,-24.8218805980383
15.338,-25.0320727556642
15.339,-25.1601293844026
15.34,-25.2108192241806
15.341,-25.1208639268526
15.342,-24.9630544335433
15.343,-24.8216061627969
15.344,-24.7165682066704
15.345,-24.5966974276445
15.346,-24.4041700621191
15.347,-24.1573497236502
15.348,-23.9910764626248
15.349,-23.8256925529818
15.35,-23.6918255336296
15.351,-23.7856919565519
15.352,-24.0041169514226
15.353,-24.2861771751007
15.354,-24.5575730402561
15.355,-24.8800249131387
15.356,-25.1382482544322
15.357,-25.1642046096486
15.358,-25.2484518665368
15.359,-25.2944548505588
15.36,-25.2801730743897
15.361,-25.2896809509228
15.362,-25.2598521725694
15.363,-25.3899229024548
15.364,-25.5049921714026
15.365,-25.4760966998282
15.366,-25.3622039568916
15.367,-25.2579547865658
15.368,-25.311548332889
15.369,-25.2325332120111
15.37,-25.0873214526564
15.371,-25.1680531849749
15.372,-25.3035607105625
15.373,-25.3584032173035
15.374,-25.245025355513
15.375,-25.1365506994429
15.376,-25.1231844214356
15.377,-24.903695987876
15.378,-24.6779475137925
15.379,-24.7044344628913
15.38,-24.9540117237949
15.381,-25.2591296377869
15.382,-25.3849102409929
15.383,-25.4166079304986
15.384,-25.2859974466286
15.385,-25.0818099793187
15.386,-25.0881364530387
15.387,-25.2264423615896
15.388,-25.3013227621015
15.389,-25.1907101076839
15.39,-25.1207801047112
15.391,-25.2266675611451
15.392,-25.3304280074476
15.393,-25.3555182252775
15.394,-25.4213727154009
15.395,-25.6222626603732
15.396,-25.7445902230714
15.397,-25.7546129892542
15.398,-25.8070427402723
15.399,-25.8656291631589
15.4,-25.8539671212925
15.401,-25.7376738863883
15.402,-25.5497394769563
15.403,-25.3034281132099
15.404,-25.0338204426075
15.405,-24.7636187387663
15.406,-24.5645571177981
15.407,-24.5264681500643
15.408,-24.5699389021369
15.409,-24.6848259527238
15.41,-24.8672061834312
15.411,-25.0691766692057
15.412,-25.1545615436222
15.413,-25.1447578292607
15.414,-25.1619037729531
15.415,-25.0444974928873
15.416,-24.9204914549237
15.417,-24.8920236825233
15.418,-24.9965348991776
15.419,-25.1635140268897
15.42,-25.0586194356506
15.421,-24.9599073563103
15.422,-24.8602696396998
15.423,-24.6564970683679
15.424,-24.5007584337424
15.425,-24.1171653651032
15.426,-23.7942235164531
15.427,-23.7169907001987
15.428,-23.813248328823
15.429,-24.2281335278178
15.43,-24.5243421952534
15.431,-24.496047113244
15.432,-24.3808995687655
15.433,-24.3511167684733
15.434,-24.5781132908223
15.435,-24.8394809680181
15.436,-25.0203515751833
15.437,-25.2780894090357
15.438,-25.5072622227592
15.439,-25.7379752578702
15.44,-25.8751049439205
15.441,-25.8200231593666
15.442,-25.7060658341888
15.443,-25.4600561968244
15.444,-25.2231551480467
15.445,-25.0668234119392
15.446,-24.9992869130844
15.447,-25.072600564162
15.448,-25.133371177592
15.449,-25.1949344160295
15.45,-25.2048951986942
15.451,-25.2261446138115
15.452,-25.2327992390834
15.453,-25.0661959522541
15.454,-24.9187606942474
15.455,-24.8766750791167
15.456,-24.9255856770433
15.457,-24.9480137474899
15.458,-24.9652261200078
15.459,-25.0737886429006
15.46,-25.0408772623918
15.461,-24.8443725637895
15.462,-24.6624809095742
15.463,-24.6900654342577
15.464,-24.9638703268995
15.465,-25.1938884951999
15.466,-25.1234079493891
15.467,-24.9068487764355
15.468,-24.9263877492706
15.469,-25.1747630651531
15.47,-25.4021035079953
15.471,-25.4941909228911
15.472,-25.560211241778
15.473,-25.6045058329594
15.474,-25.4501881224615
15.475,-25.1417800420621
15.476,-24.8651949064945
15.477,-24.7714272832171
15.478,-24.7309432015581
15.479,-24.7773354489887
15.48,-24.9810745796008
15.481,-25.1304992182793
15.482,-25.2717038329383
15.483,-25.4116064753862
15.484,-25.5423972501654
15.485,-25.5761188136868
15.486,-25.5308130097869
15.487,-25.7242952482376
15.488,-26.192484722922
15.489,-26.7564126298797
15.49,-27.0743381401195
15.491,-27.10545127393
15.492,-27.1039384006394
15.493,-27.0585239226856
15.494,-26.9424324286425
15.495,-26.8100733910553
15.496,-26.6217587476846
15.497,-26.3062568931666
15.498,-25.9655911281978
15.499,-25.6631328884577
15.5,-25.4328825059217
15.501,-25.4139277057245
15.502,-25.5818966484373
15.503,-25.7356340931539
15.504,-25.7098155000468
15.505,-25.6079166858565
15.506,-25.6765168665152
15.507,-25.8869163452511
15.508,-25.9827142781343
15.509,-25.8807740542636
15.51,-25.5479616386746
15.511,-25.1289877315691
15.512,-24.9259135550337
15.513,-24.9688001032243
15.514,-25.1168428124959
15.515,-25.3091581984209
15.516,-25.7277808941474
15.517,-26.1924559640849
15.518,-26.4227651330256
15.519,-26.4780296878885
15.52,-26.3271634032787
15.521,-26.0393877378438
15.522,-25.5703144752022
15.523,-24.9747557129791
15.524,-24.4448903019061
15.525,-24.0359045475214
15.526,-23.8416800013271
15.527,-23.7252795828157
15.528,-23.695841684718
15.529,-23.9036795332219
15.53,-24.376612246471
15.531,-25.0293666941167
15.532,-25.5138239493727
15.533,-25.5547073626005
15.534,-25.2179393240786
15.535,-24.8567940298709
15.536,-24.5948812519841
15.537,-24.3604459921258
15.538,-24.239255794586
15.539,-24.3071745051083
15.54,-24.4909188192696
15.541,-24.6133804744032
15.542,-24.69722725924
15.543,-24.8621471437045
15.544,-25.0503189212098
15.545,-25.0723074704549
15.546,-24.9510128574587
15.547,-24.8649886126176
15.548,-24.7515744335214
15.549,-24.6636247776691
15.55,-24.6389274688107
15.551,-24.6469093739493
15.552,-24.8262096751348
15.553,-25.0381688624726
15.554,-25.2114628283399
15.555,-25.36616534699
15.556,-25.5594871033906
15.557,-25.9460788698632
15.558,-26.2556688476318
15.559,-26.4352272756983
15.56,-26.6252051572554
15.561,-26.7221477480516
15.562,-26.5954069623612
15.563,-26.0837018574218
15.564,-25.4594378931859
15.565,-25.0312697096407
15.566,-24.8016850429566
15.567,-24.714170365965
15.568,-24.639252119364
15.569,-24.6808656611265
15.57,-24.7549981371302
15.571,-24.7633141362596
15.572,-24.8251787028262
15.573,-24.8143173295358
15.574,-24.8503372491592
15.575,-24.9498693608403
15.576,-25.0817343453171
15.577,-25.3638975739837
15.578,-25.5251742040827
15.579,-25.7050807513345
15.58,-25.9173073901044
15.581,-25.9392096756632
15.582,-25.9542777399802
15.583,-25.8138752931882
15.584,-25.6603431175421
15.585,-25.648898909045
15.586,-25.5216967464154
15.587,-25.2822894828666
15.588,-24.9488252015437
15.589,-24.7692755261646
15.59,-24.7991726106371
15.591,-24.8340727201824
15.592,-24.9823076119634
15.593,-25.1361919561205
15.594,-25.1826982048938
15.595,-25.1258077755621
15.596,-24.9909811279739
15.597,-24.9193164777966
15.598,-24.8505260119317
15.599,-24.7396011364336
15.6,-24.4717231551543
15.601,-24.1012020462714
15.602,-23.950817448637
15.603,-24.0180715163906
15.604,-24.3073899577505
15.605,-24.7745195859519
15.606,-25.2361943185929
15.607,-25.5524318738472
15.608,-25.6150108096108
15.609,-25.6198677952686
15.61,-25.6747065530496
15.611,-25.7752963126783
15.612,-25.9768427661787
15.613,-26.2053150684943
15.614,-26.3692931449562
15.615,-26.3249052526726
15.616,-26.153633325763
15.617,-26.0539784759497
15.618,-26.076650665911
15.619,-26.1146283559574
15.62,-26.0607732288983
15.621,-26.1123164763196
15.622,-26.2989631142662
15.623,-26.5036909382956
15.624,-26.6047036208934
15.625,-26.6180340749896
15.626,-26.6731190777295
15.627,-26.5400912371618
15.628,-26.2657722862871
15.629,-25.9248632540808
15.63,-25.495664966039
15.631,-25.2353558582365
15.632,-25.229172084375
15.633,-25.4613906244308
15.634,-25.6289777061166
15.635,-25.6218087169094
15.636,-25.6856121051424
15.637,-25.891826714717
15.638,-26.1497313368538
15.639,-26.1807336990973
15.64,-25.9501846590663
15.641,-25.5100601683927
15.642,-25.0534686134008
15.643,-24.8047275378062
15.644,-24.656352191523
15.645,-24.5693907885141
15.646,-24.369456942807
15.647,-24.3414025673669
15.648,-24.8261025193402
15.649,-25.510755169731
15.65,-26.1411157911871
15.651,-26.420272346556
15.652,-26.490602426024
15.653,-26.4159712617936
15.654,-26.0219955738211
15.655,-25.6326038834675
15.656,-25.2499544722539
15.657,-24.9178630098224
15.658,-24.6977997611777
15.659,-24.5802876717076
15.66,-24.7261909984507
15.661,-24.9297668216395
15.662,-25.1420835816825
15.663,-25.3674531908693
15.664,-25.6555775953102
15.665,-25.9222028001933
15.666,-25.9603173117573
15.667,-25.949312116494
15.668,-25.8289230148969
15.669,-25.8395448862869
15.67,-26.1636120714949
15.671,-26.4476290979708
15.672,-26.5454827460711
15.673,-26.5063901001022
15.674,-26.6721129653509
15.675,-26.9367262094807
15.676,-26.9178811610335
15.677,-26.7338125937455
15.678,-26.5856227415362
15.679,-26.5762222590332
15.68,-26.6025285099455
15.681,-26.6296052737772
15.682,-26.6469048266494
15.683,-26.655176738804
15.684,-26.7536741020666
15.685,-26.8144797805252
15.686,-26.7858663716655
15.687,-26.5988180446014
15.688,-26.3547407869562
15.689,-26.2157220457121
15.69,-26.0299072090386
15.691,-25.8809996502615
15.692,-25.671633386531
15.693,-25.280976490598
15.694,-24.9984602307637
15.695,-24.9527670850281
15.696,-25.0758077542399
15.697,-25.209571565085
15.698,-25.3480771320821
15.699,-25.6264223933626
15.7,-25.8776533534014
15.701,-25.9206949255497
15.702,-25.9245748982468
15.703,-25.9862597550386
15.704,-26.0673365553519
15.705,-26.1274956676498
15.706,-26.0682195254974
15.707,-25.9572646874396
15.708,-25.8187594180082
15.709,-25.7026762638915
15.71,-25.6587502589105
15.711,-25.5004911136558
15.712,-25.2826814706167
15.713,-25.1185022702353
15.714,-25.0206387561279
15.715,-24.9773963940102
15.716,-24.8244812557136
15.717,-24.6946208289836
15.718,-24.8130089592556
15.719,-25.0126087889712
15.72,-25.0489701019574
15.721,-24.913646043289
15.722,-24.9092944771528
15.723,-25.0447865170756
15.724,-25.0491860265558
15.725,-25.032587608789
15.726,-25.0446741590926
15.727,-25.1130177932828
15.728,-25.2224855104281
15.729,-25.2672415714112
15.73,-25.3008362820368
15.731,-25.2135283417539
15.732,-25.0109692623183
15.733,-24.7408838678909
15.734,-24.5571469639598
15.735,-24.527218191222
15.736,-24.4599308145232
15.737,-24.5462066121478
15.738,-24.8123630314546
15.739,-25.0904242553976
15.74,-25.1893700618641
15.741,-25.1051656681373
15.742,-25.1774703482354
15.743,-25.2648940472255
15.744,-25.1792582258811
15.745,-24.9351943873257
15.746,-24.7177455154696
15.747,-24.8680785504063
15.748,-25.215898182228
15.749,-25.4659721637858
15.75,-25.6146083776973
15.751,-25.8558514504403
15.752,-26.1345816434779
15.753,-26.0398059480237
15.754,-25.7220331420703
15.755,-25.6707983352946
15.756,-25.8094569209318
15.757,-25.775681566103
15.758,-25.5236755710712
15.759,-25.3744084289162
15.76,-25.4346614123275
15.761,-25.5116238266101
15.762,-25.6262515728193
15.763,-25.6272379846112
15.764,-25.4300676586816
15.765,-25.3255950566635
15.766,-25.3622510271024
15.767,-25.4129969139207
15.768,-25.3469557375247
15.769,-25.2722175276598
15.77,-25.3764021668897
15.771,-25.6472069338493
15.772,-25.9803323913451
15.773,-26.115110630968
15.774,-26.1069076526839
15.775,-26.124526186226
15.776,-26.12268916161
15.777,-26.0503758088007
15.778,-25.7744512534486
15.779,-25.3868789357256
15.78,-25.0545605754047
15.781,-24.8879092756864
15.782,-24.863838884676
15.783,-24.8858534996243
15.784,-25.1114791833523
15.785,-25.4330513672042
15.786,-25.6247133766682
15.787,-25.6614073231302
15.788,-25.6478218422354
15.789,-25.669107928474
15.79,-25.6556940265022
15.791,-25.5869875179196
15.792,-25.4590917932755
15.793,-25.4117163080093
15.794,-25.4365442696689
15.795,-25.3553451300907
15.796,-25.138684492758
15.797,-24.9271526514672
15.798,-24.9823207375234
15.799,-25.1560457475379
15.8,-25.2200718282316
15.801,-25.1874744025601
15.802,-25.1256963836912
15.803,-25.1236007585863
15.804,-25.1872657911535
15.805,-25.3315201279561
15.806,-25.4241688446081
15.807,-25.4586481240896
15.808,-25.5016930962854
15.809,-25.5210391661307
15.81,-25.5297612808982
15.811,-25.4482187931492
15.812,-25.3808547720838
15.813,-25.3651633594328
15.814,-25.3764501007928
15.815,-25.426915791496
15.816,-25.3913253127313
15.817,-25.3102005973303
15.818,-25.114926337273
15.819,-24.8532938978183
15.82,-24.7634759836107
15.821,-24.7625052826097
15.822,-24.6997389651931
15.823,-24.6132799522569
15.824,-24.6524252217589
15.825,-24.8231667871834
15.826,-25.0343464382206
15.827,-25.2130631724815
15.828,-25.3416919405698
15.829,-25.4474283815533
15.83,-25.5343166358476
15.831,-25.685306044975
15.832,-25.7394948932695
15.833,-25.5959333992603
15.834,-25.4883021577143
15.835,-25.4691816292291
15.836,-25.5412346575664
15.837,-25.6494002699245
15.838,-25.7116913882118
15.839,-25.7133353141536
15.84,-25.6358329263745
15.841,-25.5682155808894
15.842,-25.4876701607027
15.843,-25.41980732642
15.844,-25.4152264474049
15.845,-25.2356072376351
15.846,-24.8148884455471
15.847,-24.6363376929904
15.848,-24.9508005059957
15.849,-25.3746656774806
15.85,-25.6540584937755
15.851,-25.8015318380497
15.852,-25.9140188907144
15.853,-25.9346708590085
15.854,-25.7218993754167
15.855,-25.3288793679067
15.856,-24.7936586088509
15.857,-24.362176896094
15.858,-24.2285924639126
15.859,-24.2781370312089
15.86,-24.4092397367753
15.861,-24.638547636202
15.862,-25.0631106089989
15.863,-25.4684304070073
15.864,-25.6952577310213
15.865,-25.8095703747132
15.866,-25.7714366310677
15.867,-25.7055312437748
15.868,-25.6742959413889
15.869,-25.6326491720998
15.87,-25.4696121116315
15.871,-25.1169037278951
15.872,-24.8987424859508
15.873,-24.7903021723996
15.874,-24.5930540264275
15.875,-24.5749545576662
15.876,-24.814181490015
15.877,-25.0997098787378
15.878,-25.203050729853
15.879,-25.2225216982026
15.88,-25.4161282738767
15.881,-25.5495397419727
15.882,-25.5312789043917
15.883,-25.5917203343246
15.884,-25.7082556382473
15.885,-25.793610193981
15.886,-25.8550717650479
15.887,-25.9870318971476
15.888,-26.170656106374
15.889,-26.1736277199176
15.89,-26.0203371650813
15.891,-25.9655918506674
15.892,-26.064780618011
15.893,-26.1201980397121
15.894,-25.9776726589641
15.895,-25.8295840915151
15.896,-25.8568474117222
15.897,-25.8776984841943
15.898,-25.7978221430642
15.899,-25.7366886695673
15.9,-25.7727922347807
15.901,-25.955003899317
15.902,-26.1337006322121
15.903,-26.2242200426545
15.904,-26.3096304473064
15.905,-26.417636814506
15.906,-26.5832718802136
15.907,-26.5662716759846
15.908,-26.2489556648383
15.909,-25.8376003638114
15.91,-25.4364458298828
15.911,-25.1990725255317
15.912,-25.1508985229376
15.913,-25.1170817820257
15.914,-25.0830515743444
15.915,-25.2071530605513
15.916,-25.4129482869159
15.917,-25.5076939797963
15.918,-25.4645589721708
15.919,-25.3206796792122
15.92,-25.2453552491633
15.921,-25.1463012957568
15.922,-24.9739167911744
15.923,-24.9561153586293
15.924,-25.1107969211321
15.925,-25.4634804221125
15.926,-25.8021436568098
15.927,-25.9432037612707
15.928,-26.0342065948504
15.929,-26.0820470027367
15.93,-26.0916441740597
15.931,-25.9968979159919
15.932,-25.9267734836534
15.933,-26.0511116741574
15.934,-26.1272681875909
15.935,-26.1260834391404
15.936,-26.152118203261
15.937,-26.125299449239
15.938,-26.0136560332418
15.939,-25.9082245883191
15.94,-25.9416406447467
15.941,-25.9964927469803
15.942,-25.9198171322746
15.943,-26.0140656300895
15.944,-26.3256098097782
15.945,-26.4146766299691
15.946,-26.1764894455267
15.947,-25.8929274395577
15.948,-25.9636734271353
15.949,-26.2522736999995
15.95,-26.3958372959403
15.951,-26.4040139187944
15.952,-26.2797440052829
15.953,-26.2273281618067
15.954,-26.2755377425918
15.955,-26.2580198308355
15.956,-26.1747005538486
15.957,-26.0429724984981
15.958,-26.121458147089
15.959,-26.3115534763942
15.96,-26.2680297376209
15.961,-26.0391555161854
15.962,-25.7783888410944
15.963,-25.7871308782463
15.964,-25.9555822588397
15.965,-25.9796603159227
15.966,-26.0188553528893
15.967,-26.0693511202481
15.968,-26.1514161154557
15.969,-26.2243950496969
15.97,-26.1804645616584
15.971,-26.1220304012161
15.972,-25.8883505000224
15.973,-25.5915778029317
15.974,-25.453622340983
15.975,-25.4471890302502
15.976,-25.7010411880022
